SC/VSC stints,red_flags,weather,year,round,circuitId,driverId,constructorId,grid,position,rank,driver_nationality,constructor_nationality,circuit_country
0,No,Varied,2008,13,13,1,1,pole,podium,top-three,British,British,Belgium
1,No,Dry,2009,12,13,1,1,top-fifteen,DNF,no laptime set,British,British,Belgium
2,No,Varied,2010,13,13,1,1,top-three,winner,fastest lap,British,British,Belgium
1,No,Dry,2011,12,13,1,1,top-three,DNF,last positions,British,British,Belgium
1,No,Dry,2012,12,13,1,1,top-ten,DNF,top-three,British,British,Belgium
0,No,Varied,2008,13,13,5,1,top-three,top-ten,top-five,Finnish,British,Belgium
1,No,Dry,2009,12,13,5,1,top-fifteen,top-ten,top-fifteen,Finnish,British,Belgium
2,No,Varied,2010,13,13,18,1,top-five,DNF,last positions,British,British,Belgium
1,No,Dry,2011,12,13,18,1,top-fifteen,podium,top-three,British,British,Belgium
1,No,Dry,2012,12,13,18,1,pole,winner,top-ten,British,British,Belgium
0,No,Dry,2013,11,13,18,1,top-ten,top-ten,top-three,British,British,Belgium
0,No,Dry,2014,12,13,18,1,top-ten,top-ten,top-ten,British,British,Belgium
1,No,Dry,2015,11,13,18,1,last positions,top-fifteen,top-fifteen,British,British,Belgium
2,Yes,Dry,2016,13,13,18,1,top-ten,DNF,top-three,British,British,Belgium
0,No,Dry,2013,11,13,815,1,top-fifteen,top-fifteen,last positions,Mexican,British,Belgium
0,No,Dry,2014,12,13,825,1,top-ten,top-fifteen,top-fifteen,Danish,British,Belgium
1,No,Dry,2019,13,13,832,1,top-fifteen,DNF,top-three,Spanish,British,Belgium
1,No,Dry,2020,7,13,832,1,top-ten,DNF,top-three,Spanish,British,Belgium
1,No,Dry,2017,12,13,838,1,last positions,top-fifteen,top-fifteen,Belgian,British,Belgium
1,No,Dry,2018,13,13,838,1,last positions,top-fifteen,top-fifteen,Belgian,British,Belgium
1,No,Dry,2019,13,13,846,1,top-fifteen,top-fifteen,top-ten,British,British,Belgium
1,No,Dry,2020,7,13,846,1,top-ten,top-ten,top-fifteen,British,British,Belgium
0,No,Varied,2008,13,13,4,4,top-ten,top-five,top-ten,Spanish,French,Belgium
1,No,Dry,2009,12,13,4,4,top-fifteen,DNF,top-fifteen,Spanish,French,Belgium
0,No,Dry,2007,14,13,21,4,last positions,DNF,no laptime set,Italian,French,Belgium
0,No,Dry,2007,14,13,5,4,top-ten,top-ten,top-ten,Finnish,French,Belgium
2,No,Varied,2010,13,13,9,4,top-three,podium,top-three,Polish,French,Belgium
0,No,Varied,2008,13,13,12,4,top-fifteen,DNF,last positions,Brazilian,French,Belgium
1,No,Dry,2009,12,13,154,4,last positions,DNF,no laptime set,French,French,Belgium
1,No,Dry,2017,12,13,807,4,top-ten,top-ten,top-ten,German,French,Belgium
1,No,Dry,2018,13,13,807,4,last positions,DNF,top-three,German,French,Belgium
1,No,Dry,2019,13,13,807,4,top-fifteen,top-ten,top-ten,German,French,Belgium
1,No,Dry,2011,12,13,811,4,top-ten,top-fifteen,top-fifteen,Brazilian,French,Belgium
2,No,Varied,2010,13,13,808,4,last positions,top-ten,top-ten,Russian,French,Belgium
1,No,Dry,2011,12,13,808,4,top-ten,top-ten,top-ten,Russian,French,Belgium
1,No,Dry,2019,13,13,817,4,top-ten,top-fifteen,last positions,Australian,French,Belgium
1,No,Dry,2020,7,13,817,4,top-five,top-five,fastest lap,Australian,French,Belgium
2,Yes,Dry,2016,13,13,825,4,top-fifteen,DNF,last positions,Danish,French,Belgium
1,No,Dry,2018,13,13,832,4,top-fifteen,top-fifteen,top-ten,Spanish,French,Belgium
2,Yes,Dry,2016,13,13,835,4,top-fifteen,top-fifteen,top-ten,British,French,Belgium
1,No,Dry,2017,12,13,835,4,top-fifteen,top-fifteen,top-ten,British,French,Belgium
1,No,Dry,2020,7,13,839,4,top-ten,top-five,top-ten,French,French,Belgium
0,No,Dry,2013,11,13,1,11,pole,podium,top-ten,British,German,Belgium
0,No,Dry,2014,12,13,1,11,top-three,DNF,top-ten,British,German,Belgium
1,No,Dry,2015,11,13,1,11,pole,winner,top-three,British,German,Belgium
2,Yes,Dry,2016,13,13,1,11,last positions,podium,fastest lap,British,German,Belgium
1,No,Dry,2017,12,13,1,11,pole,winner,top-three,British,German,Belgium
1,No,Dry,2018,13,13,1,11,pole,podium,top-three,British,German,Belgium
1,No,Dry,2019,13,13,1,11,top-three,podium,top-three,British,German,Belgium
1,No,Dry,2020,7,13,1,11,pole,winner,top-three,British,German,Belgium
2,No,Varied,2010,13,13,3,11,top-fifteen,top-ten,top-ten,German,German,Belgium
1,No,Dry,2011,12,13,3,11,top-five,top-ten,top-ten,German,German,Belgium
1,No,Dry,2012,12,13,3,11,last positions,top-fifteen,top-three,German,German,Belgium
0,No,Dry,2013,11,13,3,11,top-five,top-five,top-ten,German,German,Belgium
0,No,Dry,2014,12,13,3,11,pole,podium,fastest lap,German,German,Belgium
1,No,Dry,2015,11,13,3,11,top-three,podium,fastest lap,German,German,Belgium
2,Yes,Dry,2016,13,13,3,11,pole,winner,top-three,German,German,Belgium
2,No,Varied,2010,13,13,30,11,last positions,top-ten,top-fifteen,German,German,Belgium
1,No,Dry,2011,12,13,30,11,last positions,top-five,top-ten,German,German,Belgium
1,No,Dry,2012,12,13,30,11,top-fifteen,top-ten,top-five,German,German,Belgium
1,No,Dry,2017,12,13,822,11,top-three,top-five,top-five,Finnish,German,Belgium
1,No,Dry,2018,13,13,822,11,last positions,top-five,fastest lap,Finnish,German,Belgium
1,No,Dry,2019,13,13,822,11,top-five,podium,top-three,Finnish,German,Belgium
1,No,Dry,2020,7,13,822,11,top-three,podium,top-five,Finnish,German,Belgium
0,No,Dry,2007,14,13,2,2,top-ten,top-five,top-five,German,German,Belgium
0,No,Varied,2008,13,13,2,2,top-five,podium,top-ten,German,German,Belgium
1,No,Dry,2009,12,13,2,2,top-three,top-five,top-three,German,German,Belgium
0,No,Dry,2007,14,13,9,2,top-fifteen,top-ten,top-ten,Polish,German,Belgium
0,No,Varied,2008,13,13,9,2,top-ten,top-ten,top-five,Polish,German,Belgium
1,No,Dry,2009,12,13,9,2,top-five,top-five,top-three,Polish,German,Belgium
0,No,Dry,2014,12,13,16,2,top-fifteen,top-fifteen,top-three,German,Swiss,Belgium
2,No,Varied,2010,13,13,155,2,last positions,top-ten,top-fifteen,Japanese,Swiss,Belgium
1,No,Dry,2011,12,13,155,2,top-fifteen,top-fifteen,top-fifteen,Japanese,Swiss,Belgium
1,No,Dry,2012,12,13,155,2,top-three,top-fifteen,top-fifteen,Japanese,Swiss,Belgium
0,No,Dry,2013,11,13,807,2,top-fifteen,top-fifteen,top-fifteen,German,Swiss,Belgium
2,No,Varied,2010,13,13,37,2,last positions,top-fifteen,top-fifteen,Spanish,Swiss,Belgium
1,No,Dry,2011,12,13,815,2,top-ten,DNF,last positions,Mexican,Swiss,Belgium
1,No,Dry,2012,12,13,815,2,top-five,DNF,top-three,Mexican,Swiss,Belgium
0,No,Dry,2013,11,13,821,2,last positions,top-fifteen,top-ten,Mexican,Swiss,Belgium
0,No,Dry,2014,12,13,821,2,last positions,top-fifteen,top-fifteen,Mexican,Swiss,Belgium
1,No,Dry,2015,11,13,828,2,top-fifteen,top-ten,top-ten,Swedish,Swiss,Belgium
2,Yes,Dry,2016,13,13,828,2,last positions,DNF,last positions,Swedish,Swiss,Belgium
1,No,Dry,2017,12,13,828,2,last positions,last positions,last positions,Swedish,Swiss,Belgium
1,No,Dry,2018,13,13,828,2,top-fifteen,top-ten,top-fifteen,Swedish,Swiss,Belgium
1,No,Dry,2015,11,13,831,2,top-fifteen,top-fifteen,top-ten,Brazilian,Swiss,Belgium
2,Yes,Dry,2016,13,13,831,2,last positions,last positions,last positions,Brazilian,Swiss,Belgium
1,No,Dry,2017,12,13,836,2,last positions,DNF,top-three,German,Swiss,Belgium
1,No,Dry,2018,13,13,844,2,top-fifteen,DNF,top-three,Monegasque,Swiss,Belgium
0,No,Varied,2008,13,13,21,12,last positions,last positions,last positions,Italian,Indian,Belgium
1,No,Dry,2009,12,13,21,12,pole,podium,top-ten,Italian,Indian,Belgium
2,No,Varied,2010,13,13,24,12,top-fifteen,top-ten,top-fifteen,Italian,Indian,Belgium
0,No,Varied,2008,13,13,16,12,last positions,top-fifteen,top-fifteen,German,Indian,Belgium
1,No,Dry,2009,12,13,16,12,top-fifteen,top-fifteen,top-ten,German,Indian,Belgium
2,No,Varied,2010,13,13,16,12,top-ten,top-five,top-five,German,Indian,Belgium
1,No,Dry,2011,12,13,16,12,top-fifteen,top-ten,top-ten,German,Indian,Belgium
0,No,Dry,2013,11,13,16,12,top-fifteen,top-ten,top-ten,German,Indian,Belgium
1,No,Dry,2012,12,13,807,12,top-fifteen,top-five,top-ten,German,Indian,Belgium
0,No,Dry,2014,12,13,807,12,last positions,top-ten,top-ten,German,Indian,Belgium
1,No,Dry,2015,11,13,807,12,top-fifteen,DNF,top-three,German,Indian,Belgium
2,Yes,Dry,2016,13,13,807,12,top-ten,top-five,top-ten,German,Indian,Belgium
1,No,Dry,2011,12,13,814,12,last positions,top-fifteen,top-fifteen,British,Indian,Belgium
1,No,Dry,2012,12,13,814,12,top-ten,top-ten,top-fifteen,British,Indian,Belgium
0,No,Dry,2013,11,13,814,12,top-five,DNF,last positions,British,Indian,Belgium
0,No,Dry,2014,12,13,815,12,top-fifteen,top-ten,last positions,Mexican,Indian,Belgium
1,No,Dry,2015,11,13,815,12,top-five,top-five,top-fifteen,Mexican,Indian,Belgium
2,Yes,Dry,2016,13,13,815,12,top-ten,top-five,top-ten,Mexican,Indian,Belgium
1,No,Dry,2017,12,13,815,12,top-ten,last positions,top-ten,Mexican,Indian,Belgium
1,No,Dry,2018,13,13,815,12,top-five,top-five,top-ten,Mexican,Indian,Belgium
1,No,Dry,2017,12,13,839,12,top-ten,top-ten,top-fifteen,French,Indian,Belgium
1,No,Dry,2018,13,13,839,12,top-three,top-ten,top-ten,French,Indian,Belgium
0,No,Dry,2014,12,13,13,3,top-ten,top-fifteen,top-three,Brazilian,British,Belgium
1,No,Dry,2015,11,13,13,3,top-ten,top-ten,top-ten,Brazilian,British,Belgium
2,Yes,Dry,2016,13,13,13,3,top-ten,top-ten,top-fifteen,Brazilian,British,Belgium
1,No,Dry,2017,12,13,13,3,last positions,top-ten,top-fifteen,Brazilian,British,Belgium
0,No,Dry,2007,14,13,3,3,top-five,top-ten,top-ten,German,British,Belgium
0,No,Varied,2008,13,13,3,3,top-fifteen,top-fifteen,top-fifteen,German,British,Belgium
1,No,Dry,2009,12,13,3,3,top-ten,top-ten,top-ten,German,British,Belgium
2,No,Varied,2010,13,13,22,3,top-ten,DNF,no laptime set,Brazilian,British,Belgium
1,No,Dry,2011,12,13,22,3,top-fifteen,last positions,top-three,Brazilian,British,Belgium
0,No,Dry,2007,14,13,25,3,top-fifteen,DNF,last positions,Austrian,British,Belgium
1,No,Dry,2019,13,13,9,3,pitlane-start,last positions,top-fifteen,Polish,British,Belgium
0,No,Varied,2008,13,13,6,3,last positions,top-fifteen,last positions,Japanese,British,Belgium
1,No,Dry,2009,12,13,6,3,last positions,top-fifteen,top-fifteen,Japanese,British,Belgium
2,No,Varied,2010,13,13,807,3,top-ten,top-fifteen,top-fifteen,German,British,Belgium
1,No,Dry,2012,12,13,811,3,last positions,top-fifteen,fastest lap,Brazilian,British,Belgium
1,No,Dry,2011,12,13,813,3,last positions,top-ten,top-fifteen,Venezuelan,British,Belgium
1,No,Dry,2012,12,13,813,3,top-ten,DNF,last positions,Venezuelan,British,Belgium
0,No,Dry,2013,11,13,813,3,last positions,last positions,top-fifteen,Venezuelan,British,Belgium
0,No,Dry,2013,11,13,822,3,last positions,top-fifteen,top-fifteen,Finnish,British,Belgium
0,No,Dry,2014,12,13,822,3,top-ten,podium,top-five,Finnish,British,Belgium
1,No,Dry,2015,11,13,822,3,top-three,top-ten,top-ten,Finnish,British,Belgium
2,Yes,Dry,2016,13,13,822,3,top-ten,top-ten,top-fifteen,Finnish,British,Belgium
1,No,Dry,2017,12,13,840,3,top-fifteen,top-fifteen,last positions,Canadian,British,Belgium
1,No,Dry,2018,13,13,840,3,last positions,top-fifteen,last positions,Canadian,British,Belgium
1,No,Dry,2018,13,13,845,3,last positions,top-fifteen,top-fifteen,Russian,British,Belgium
1,No,Dry,2019,13,13,847,3,top-fifteen,top-fifteen,top-fifteen,British,British,Belgium
1,No,Dry,2020,7,13,847,3,top-fifteen,DNF,last positions,British,British,Belgium
1,No,Dry,2020,7,13,849,3,last positions,last positions,top-ten,Canadian,British,Belgium
0,No,Dry,2007,14,13,23,7,top-ten,top-ten,top-ten,German,Japanese,Belgium
0,No,Dry,2007,14,13,15,7,top-ten,top-fifteen,top-ten,Italian,Japanese,Belgium
0,No,Varied,2008,13,13,15,7,top-fifteen,last positions,top-fifteen,Italian,Japanese,Belgium
1,No,Dry,2009,12,13,15,7,top-three,DNF,last positions,Italian,Japanese,Belgium
0,No,Varied,2008,13,13,10,7,top-fifteen,top-ten,top-fifteen,German,Japanese,Belgium
1,No,Dry,2009,12,13,10,7,top-ten,top-ten,top-five,German,Japanese,Belgium
2,No,Varied,2010,13,13,15,205,top-fifteen,last positions,last positions,Italian,Malaysian,Belgium
1,No,Dry,2011,12,13,15,205,last positions,top-fifteen,last positions,Italian,Malaysian,Belgium
2,No,Varied,2010,13,13,5,205,top-fifteen,last positions,last positions,Finnish,Malaysian,Belgium
1,No,Dry,2011,12,13,5,205,last positions,top-fifteen,top-fifteen,Finnish,Malaysian,Belgium
